,site,wokID,holeID,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz
369,APO,flatNominal,R+8C5,ApogeeBoss,8.0,4.0,-112.0,155.1918,0,0,-1,0,1,0,0,0,0,1
370,APO,flatNominal,R+8C6,Boss,8.0,5.0,-89.6,155.1918,0,0,-1,0,1,0,0,0,0,1
371,APO,flatNominal,R+8C7,Boss,8.0,6.0,-67.2,155.1918,0,0,-1,0,1,0,0,0,0,1
372,APO,flatNominal,R+8C8,Boss,8.0,7.0,-44.8,155.1918,0,0,-1,0,1,0,0,0,0,1
373,APO,flatNominal,R+8C9,Boss,8.0,8.0,-22.4,155.1918,0,0,-1,0,1,0,0,0,0,1
374,APO,flatNominal,R+8C10,Fiducial,8.0,9.0,0.0,155.1918,0,0,-1,0,1,0,0,0,0,1
375,APO,flatNominal,R+8C11,Boss,8.0,10.0,22.4,155.1918,0,0,-1,0,1,0,0,0,0,1
376,APO,flatNominal,R+8C12,Boss,8.0,11.0,44.8,155.1918,0,0,-1,0,1,0,0,0,0,1
377,APO,flatNominal,R+8C13,Boss,8.0,12.0,67.2,155.1918,0,0,-1,0,1,0,0,0,0,1
378,APO,flatNominal,R+8C14,Boss,8.0,13.0,89.6,155.1918,0,0,-1,0,1,0,0,0,0,1
379,APO,flatNominal,R+8C15,ApogeeBoss,8.0,14.0,112.0,155.1918,0,0,-1,0,1,0,0,0,0,1
380,APO,flatNominal,R+8C16,Boss,8.0,15.0,134.4,155.1918,0,0,-1,0,1,0,0,0,0,1
381,APO,flatNominal,R+8C17,ApogeeBoss,8.0,16.0,156.8,155.1918,0,0,-1,0,1,0,0,0,0,1
382,APO,flatNominal,R+8C18,Boss,8.0,17.0,179.2,155.1918,0,0,-1,0,1,0,0,0,0,1
383,APO,flatNominal,R+8C19,ApogeeBoss,8.0,18.0,201.6,155.1918,0,0,-1,0,1,0,0,0,0,1
384,APO,flatNominal,R+7C1,ApogeeBoss,7.0,0.0,-212.8,135.7928,0,0,-1,0,1,0,0,0,0,1
385,APO,flatNominal,R+7C2,Boss,7.0,1.0,-190.4,135.7928,0,0,-1,0,1,0,0,0,0,1
386,APO,flatNominal,R+7C3,ApogeeBoss,7.0,2.0,-168.0,135.7928,0,0,-1,0,1,0,0,0,0,1
387,APO,flatNominal,R+7C4,Fiducial,7.0,3.0,-145.6,135.7928,0,0,-1,0,1,0,0,0,0,1
388,APO,flatNominal,R+7C5,ApogeeBoss,7.0,4.0,-123.2,135.7928,0,0,-1,0,1,0,0,0,0,1
389,APO,flatNominal,R+7C6,Boss,7.0,5.0,-100.8,135.7928,0,0,-1,0,1,0,0,0,0,1
390,APO,flatNominal,R+7C7,ApogeeBoss,7.0,6.0,-78.4,135.7928,0,0,-1,0,1,0,0,0,0,1
391,APO,flatNominal,R+7C8,ApogeeBoss,7.0,7.0,-56.0,135.7928,0,0,-1,0,1,0,0,0,0,1
392,APO,flatNominal,R+7C9,ApogeeBoss,7.0,8.0,-33.6,135.7928,0,0,-1,0,1,0,0,0,0,1
393,APO,flatNominal,R+7C10,ApogeeBoss,7.0,9.0,-11.2,135.7928,0,0,-1,0,1,0,0,0,0,1
394,APO,flatNominal,R+7C11,ApogeeBoss,7.0,10.0,11.2,135.7928,0,0,-1,0,1,0,0,0,0,1
395,APO,flatNominal,R+7C12,ApogeeBoss,7.0,11.0,33.6,135.7928,0,0,-1,0,1,0,0,0,0,1
396,APO,flatNominal,R+7C13,ApogeeBoss,7.0,12.0,56.0,135.7928,0,0,-1,0,1,0,0,0,0,1
397,APO,flatNominal,R+7C14,ApogeeBoss,7.0,13.0,78.4,135.7928,0,0,-1,0,1,0,0,0,0,1
398,APO,flatNominal,R+7C15,Boss,7.0,14.0,100.8,135.7928,0,0,-1,0,1,0,0,0,0,1
399,APO,flatNominal,R+7C16,ApogeeBoss,7.0,15.0,123.2,135.7928,0,0,-1,0,1,0,0,0,0,1
400,APO,flatNominal,R+7C17,Fiducial,7.0,16.0,145.6,135.7928,0,0,-1,0,1,0,0,0,0,1
401,APO,flatNominal,R+7C18,ApogeeBoss,7.0,17.0,168.0,135.7928,0,0,-1,0,1,0,0,0,0,1
402,APO,flatNominal,R+7C19,Boss,7.0,18.0,190.4,135.7928,0,0,-1,0,1,0,0,0,0,1
403,APO,flatNominal,R+7C20,ApogeeBoss,7.0,19.0,212.8,135.7928,0,0,-1,0,1,0,0,0,0,1
404,APO,flatNominal,R+6C1,ApogeeBoss,6.0,0.0,-224.0,116.3938,0,0,-1,0,1,0,0,0,0,1
405,APO,flatNominal,R+6C2,Fiducial,6.0,1.0,-201.6,116.3938,0,0,-1,0,1,0,0,0,0,1
406,APO,flatNominal,R+6C3,ApogeeBoss,6.0,2.0,-179.2,116.3938,0,0,-1,0,1,0,0,0,0,1
407,APO,flatNominal,R+6C4,Boss,6.0,3.0,-156.8,116.3938,0,0,-1,0,1,0,0,0,0,1
408,APO,flatNominal,R+6C5,ApogeeBoss,6.0,4.0,-134.4,116.3938,0,0,-1,0,1,0,0,0,0,1
409,APO,flatNominal,R+6C6,Boss,6.0,5.0,-112.0,116.3938,0,0,-1,0,1,0,0,0,0,1
410,APO,flatNominal,R+6C7,ApogeeBoss,6.0,6.0,-89.6,116.3938,0,0,-1,0,1,0,0,0,0,1
411,APO,flatNominal,R+6C8,Fiducial,6.0,7.0,-67.2,116.3938,0,0,-1,0,1,0,0,0,0,1
412,APO,flatNominal,R+6C9,Boss,6.0,8.0,-44.8,116.3938,0,0,-1,0,1,0,0,0,0,1
413,APO,flatNominal,R+6C10,Boss,6.0,9.0,-22.4,116.3938,0,0,-1,0,1,0,0,0,0,1
414,APO,flatNominal,R+6C11,Boss,6.0,10.0,0.0,116.3938,0,0,-1,0,1,0,0,0,0,1
415,APO,flatNominal,R+6C12,Boss,6.0,11.0,22.4,116.3938,0,0,-1,0,1,0,0,0,0,1
416,APO,flatNominal,R+6C13,Boss,6.0,12.0,44.8,116.3938,0,0,-1,0,1,0,0,0,0,1
417,APO,flatNominal,R+6C14,Fiducial,6.0,13.0,67.2,116.3938,0,0,-1,0,1,0,0,0,0,1
418,APO,flatNominal,R+6C15,ApogeeBoss,6.0,14.0,89.6,116.3938,0,0,-1,0,1,0,0,0,0,1
419,APO,flatNominal,R+6C16,Boss,6.0,15.0,112.0,116.3938,0,0,-1,0,1,0,0,0,0,1
420,APO,flatNominal,R+6C17,ApogeeBoss,6.0,16.0,134.4,116.3938,0,0,-1,0,1,0,0,0,0,1
421,APO,flatNominal,R+6C18,Boss,6.0,17.0,156.8,116.3938,0,0,-1,0,1,0,0,0,0,1
422,APO,flatNominal,R+6C19,ApogeeBoss,6.0,18.0,179.2,116.3938,0,0,-1,0,1,0,0,0,0,1
423,APO,flatNominal,R+6C20,Fiducial,6.0,19.0,201.6,116.3938,0,0,-1,0,1,0,0,0,0,1
424,APO,flatNominal,R+6C21,ApogeeBoss,6.0,20.0,224.0,116.3938,0,0,-1,0,1,0,0,0,0,1
425,APO,flatNominal,R+5C1,ApogeeBoss,5.0,0.0,-235.2,96.9948,0,0,-1,0,1,0,0,0,0,1
426,APO,flatNominal,R+5C2,Boss,5.0,1.0,-212.8,96.9948,0,0,-1,0,1,0,0,0,0,1
427,APO,flatNominal,R+5C3,ApogeeBoss,5.0,2.0,-190.4,96.9948,0,0,-1,0,1,0,0,0,0,1
428,APO,flatNominal,R+5C4,Boss,5.0,3.0,-168.0,96.9948,0,0,-1,0,1,0,0,0,0,1
429,APO,flatNominal,R+5C5,ApogeeBoss,5.0,4.0,-145.6,96.9948,0,0,-1,0,1,0,0,0,0,1
430,APO,flatNominal,R+5C6,Boss,5.0,5.0,-123.2,96.9948,0,0,-1,0,1,0,0,0,0,1
431,APO,flatNominal,R+5C7,ApogeeBoss,5.0,6.0,-100.8,96.9948,0,0,-1,0,1,0,0,0,0,1
432,APO,flatNominal,R+5C8,Boss,5.0,7.0,-78.4,96.9948,0,0,-1,0,1,0,0,0,0,1
433,APO,flatNominal,R+5C9,ApogeeBoss,5.0,8.0,-56.0,96.9948,0,0,-1,0,1,0,0,0,0,1
434,APO,flatNominal,R+5C10,ApogeeBoss,5.0,9.0,-33.6,96.9948,0,0,-1,0,1,0,0,0,0,1
435,APO,flatNominal,R+5C11,ApogeeBoss,5.0,10.0,-11.2,96.9948,0,0,-1,0,1,0,0,0,0,1
436,APO,flatNominal,R+5C12,ApogeeBoss,5.0,11.0,11.2,96.9948,0,0,-1,0,1,0,0,0,0,1
437,APO,flatNominal,R+5C13,ApogeeBoss,5.0,12.0,33.6,96.9948,0,0,-1,0,1,0,0,0,0,1
438,APO,flatNominal,R+5C14,ApogeeBoss,5.0,13.0,56.0,96.9948,0,0,-1,0,1,0,0,0,0,1
439,APO,flatNominal,R+5C15,Boss,5.0,14.0,78.4,96.9948,0,0,-1,0,1,0,0,0,0,1
440,APO,flatNominal,R+5C16,ApogeeBoss,5.0,15.0,100.8,96.9948,0,0,-1,0,1,0,0,0,0,1
441,APO,flatNominal,R+5C17,Boss,5.0,16.0,123.2,96.9948,0,0,-1,0,1,0,0,0,0,1
442,APO,flatNominal,R+5C18,ApogeeBoss,5.0,17.0,145.6,96.9948,0,0,-1,0,1,0,0,0,0,1
443,APO,flatNominal,R+5C19,Boss,5.0,18.0,168.0,96.9948,0,0,-1,0,1,0,0,0,0,1
444,APO,flatNominal,R+5C20,ApogeeBoss,5.0,19.0,190.4,96.9948,0,0,-1,0,1,0,0,0,0,1
445,APO,flatNominal,R+5C21,Boss,5.0,20.0,212.8,96.9948,0,0,-1,0,1,0,0,0,0,1
446,APO,flatNominal,R+5C22,ApogeeBoss,5.0,21.0,235.2,96.9948,0,0,-1,0,1,0,0,0,0,1
447,APO,flatNominal,R+4C1,ApogeeBoss,4.0,0.0,-246.4,77.5959,0,0,-1,0,1,0,0,0,0,1
448,APO,flatNominal,R+4C2,Boss,4.0,1.0,-224.0,77.5959,0,0,-1,0,1,0,0,0,0,1
449,APO,flatNominal,R+4C3,ApogeeBoss,4.0,2.0,-201.6,77.5959,0,0,-1,0,1,0,0,0,0,1
450,APO,flatNominal,R+4C4,Boss,4.0,3.0,-179.2,77.5959,0,0,-1,0,1,0,0,0,0,1
451,APO,flatNominal,R+4C5,ApogeeBoss,4.0,4.0,-156.8,77.5959,0,0,-1,0,1,0,0,0,0,1
452,APO,flatNominal,R+4C6,Fiducial,4.0,5.0,-134.4,77.5959,0,0,-1,0,1,0,0,0,0,1
453,APO,flatNominal,R+4C7,ApogeeBoss,4.0,6.0,-112.0,77.5959,0,0,-1,0,1,0,0,0,0,1
454,APO,flatNominal,R+4C8,Boss,4.0,7.0,-89.6,77.5959,0,0,-1,0,1,0,0,0,0,1
455,APO,flatNominal,R+4C9,ApogeeBoss,4.0,8.0,-67.2,77.5959,0,0,-1,0,1,0,0,0,0,1
456,APO,flatNominal,R+4C10,Boss,4.0,9.0,-44.8,77.5959,0,0,-1,0,1,0,0,0,0,1
457,APO,flatNominal,R+4C11,Boss,4.0,10.0,-22.4,77.5959,0,0,-1,0,1,0,0,0,0,1
458,APO,flatNominal,R+4C12,Boss,4.0,11.0,0.0,77.5959,0,0,-1,0,1,0,0,0,0,1
459,APO,flatNominal,R+4C13,Boss,4.0,12.0,22.4,77.5959,0,0,-1,0,1,0,0,0,0,1
460,APO,flatNominal,R+4C14,Boss,4.0,13.0,44.8,77.5959,0,0,-1,0,1,0,0,0,0,1
461,APO,flatNominal,R+4C15,ApogeeBoss,4.0,14.0,67.2,77.5959,0,0,-1,0,1,0,0,0,0,1
462,APO,flatNominal,R+4C16,Boss,4.0,15.0,89.6,77.5959,0,0,-1,0,1,0,0,0,0,1
463,APO,flatNominal,R+4C17,ApogeeBoss,4.0,16.0,112.0,77.5959,0,0,-1,0,1,0,0,0,0,1
464,APO,flatNominal,R+4C18,Fiducial,4.0,17.0,134.4,77.5959,0,0,-1,0,1,0,0,0,0,1
465,APO,flatNominal,R+4C19,ApogeeBoss,4.0,18.0,156.8,77.5959,0,0,-1,0,1,0,0,0,0,1
466,APO,flatNominal,R+4C20,Boss,4.0,19.0,179.2,77.5959,0,0,-1,0,1,0,0,0,0,1
467,APO,flatNominal,R+4C21,ApogeeBoss,4.0,20.0,201.6,77.5959,0,0,-1,0,1,0,0,0,0,1
468,APO,flatNominal,R+4C22,Boss,4.0,21.0,224.0,77.5959,0,0,-1,0,1,0,0,0,0,1
469,APO,flatNominal,R+4C23,ApogeeBoss,4.0,22.0,246.4,77.5959,0,0,-1,0,1,0,0,0,0,1
470,APO,flatNominal,R+3C1,ApogeeBoss,3.0,0.0,-257.6,58.1969,0,0,-1,0,1,0,0,0,0,1
471,APO,flatNominal,R+3C2,Boss,3.0,1.0,-235.2,58.1969,0,0,-1,0,1,0,0,0,0,1
472,APO,flatNominal,R+3C3,ApogeeBoss,3.0,2.0,-212.8,58.1969,0,0,-1,0,1,0,0,0,0,1
473,APO,flatNominal,R+3C4,Fiducial,3.0,3.0,-190.4,58.1969,0,0,-1,0,1,0,0,0,0,1
474,APO,flatNominal,R+3C5,ApogeeBoss,3.0,4.0,-168.0,58.1969,0,0,-1,0,1,0,0,0,0,1
475,APO,flatNominal,R+3C6,Boss,3.0,5.0,-145.6,58.1969,0,0,-1,0,1,0,0,0,0,1
476,APO,flatNominal,R+3C7,ApogeeBoss,3.0,6.0,-123.2,58.1969,0,0,-1,0,1,0,0,0,0,1
477,APO,flatNominal,R+3C8,Boss,3.0,7.0,-100.8,58.1969,0,0,-1,0,1,0,0,0,0,1
478,APO,flatNominal,R+3C9,ApogeeBoss,3.0,8.0,-78.4,58.1969,0,0,-1,0,1,0,0,0,0,1
479,APO,flatNominal,R+3C10,Boss,3.0,9.0,-56.0,58.1969,0,0,-1,0,1,0,0,0,0,1
480,APO,flatNominal,R+3C11,ApogeeBoss,3.0,10.0,-33.6,58.1969,0,0,-1,0,1,0,0,0,0,1
481,APO,flatNominal,R+3C12,ApogeeBoss,3.0,11.0,-11.2,58.1969,0,0,-1,0,1,0,0,0,0,1
482,APO,flatNominal,R+3C13,ApogeeBoss,3.0,12.0,11.2,58.1969,0,0,-1,0,1,0,0,0,0,1
483,APO,flatNominal,R+3C14,ApogeeBoss,3.0,13.0,33.6,58.1969,0,0,-1,0,1,0,0,0,0,1
484,APO,flatNominal,R+3C15,Boss,3.0,14.0,56.0,58.1969,0,0,-1,0,1,0,0,0,0,1
485,APO,flatNominal,R+3C16,ApogeeBoss,3.0,15.0,78.4,58.1969,0,0,-1,0,1,0,0,0,0,1
486,APO,flatNominal,R+3C17,Boss,3.0,16.0,100.8,58.1969,0,0,-1,0,1,0,0,0,0,1
487,APO,flatNominal,R+3C18,ApogeeBoss,3.0,17.0,123.2,58.1969,0,0,-1,0,1,0,0,0,0,1
488,APO,flatNominal,R+3C19,Boss,3.0,18.0,145.6,58.1969,0,0,-1,0,1,0,0,0,0,1
489,APO,flatNominal,R+3C20,ApogeeBoss,3.0,19.0,168.0,58.1969,0,0,-1,0,1,0,0,0,0,1
490,APO,flatNominal,R+3C21,Fiducial,3.0,20.0,190.4,58.1969,0,0,-1,0,1,0,0,0,0,1
491,APO,flatNominal,R+3C22,ApogeeBoss,3.0,21.0,212.8,58.1969,0,0,-1,0,1,0,0,0,0,1
492,APO,flatNominal,R+3C23,Boss,3.0,22.0,235.2,58.1969,0,0,-1,0,1,0,0,0,0,1
493,APO,flatNominal,R+3C24,ApogeeBoss,3.0,23.0,257.6,58.1969,0,0,-1,0,1,0,0,0,0,1
494,APO,flatNominal,R+2C1,ApogeeBoss,2.0,0.0,-268.8,38.7979,0,0,-1,0,1,0,0,0,0,1
495,APO,flatNominal,R+2C2,Boss,2.0,1.0,-246.4,38.7979,0,0,-1,0,1,0,0,0,0,1
496,APO,flatNominal,R+2C3,ApogeeBoss,2.0,2.0,-224.0,38.7979,0,0,-1,0,1,0,0,0,0,1
497,APO,flatNominal,R+2C4,Boss,2.0,3.0,-201.6,38.7979,0,0,-1,0,1,0,0,0,0,1
498,APO,flatNominal,R+2C5,ApogeeBoss,2.0,4.0,-179.2,38.7979,0,0,-1,0,1,0,0,0,0,1
499,APO,flatNominal,R+2C6,Boss,2.0,5.0,-156.8,38.7979,0,0,-1,0,1,0,0,0,0,1
500,APO,flatNominal,R+2C7,ApogeeBoss,2.0,6.0,-134.4,38.7979,0,0,-1,0,1,0,0,0,0,1
501,APO,flatNominal,R+2C8,Boss,2.0,7.0,-112.0,38.7979,0,0,-1,0,1,0,0,0,0,1
502,APO,flatNominal,R+2C9,ApogeeBoss,2.0,8.0,-89.6,38.7979,0,0,-1,0,1,0,0,0,0,1
503,APO,flatNominal,R+2C11,ApogeeBoss,2.0,10.0,-44.8,38.7979,0,0,-1,0,1,0,0,0,0,1
504,APO,flatNominal,R+2C12,Fiducial,2.0,11.0,-22.4,38.7979,0,0,-1,0,1,0,0,0,0,1
505,APO,flatNominal,R+2C13,Boss,2.0,12.0,0.0,38.7979,0,0,-1,0,1,0,0,0,0,1
506,APO,flatNominal,R+2C14,Fiducial,2.0,13.0,22.4,38.7979,0,0,-1,0,1,0,0,0,0,1
507,APO,flatNominal,R+2C15,ApogeeBoss,2.0,14.0,44.8,38.7979,0,0,-1,0,1,0,0,0,0,1
508,APO,flatNominal,R+2C17,ApogeeBoss,2.0,16.0,89.6,38.7979,0,0,-1,0,1,0,0,0,0,1
509,APO,flatNominal,R+2C18,Boss,2.0,17.0,112.0,38.7979,0,0,-1,0,1,0,0,0,0,1
510,APO,flatNominal,R+2C19,ApogeeBoss,2.0,18.0,134.4,38.7979,0,0,-1,0,1,0,0,0,0,1
511,APO,flatNominal,R+2C20,Boss,2.0,19.0,156.8,38.7979,0,0,-1,0,1,0,0,0,0,1
512,APO,flatNominal,R+2C21,ApogeeBoss,2.0,20.0,179.2,38.7979,0,0,-1,0,1,0,0,0,0,1
513,APO,flatNominal,R+2C22,Boss,2.0,21.0,201.6,38.7979,0,0,-1,0,1,0,0,0,0,1
514,APO,flatNominal,R+2C23,ApogeeBoss,2.0,22.0,224.0,38.7979,0,0,-1,0,1,0,0,0,0,1
515,APO,flatNominal,R+2C24,Boss,2.0,23.0,246.4,38.7979,0,0,-1,0,1,0,0,0,0,1
516,APO,flatNominal,R+2C25,ApogeeBoss,2.0,24.0,268.8,38.7979,0,0,-1,0,1,0,0,0,0,1
517,APO,flatNominal,R+1C1,ApogeeBoss,1.0,0.0,-280.0,19.399,0,0,-1,0,1,0,0,0,0,1
518,APO,flatNominal,R+1C2,Boss,1.0,1.0,-257.6,19.399,0,0,-1,0,1,0,0,0,0,1
519,APO,flatNominal,R+1C3,ApogeeBoss,1.0,2.0,-235.2,19.399,0,0,-1,0,1,0,0,0,0,1
520,APO,flatNominal,R+1C4,Boss,1.0,3.0,-212.8,19.399,0,0,-1,0,1,0,0,0,0,1
521,APO,flatNominal,R+1C5,ApogeeBoss,1.0,4.0,-190.4,19.399,0,0,-1,0,1,0,0,0,0,1
522,APO,flatNominal,R+1C6,Boss,1.0,5.0,-168.0,19.399,0,0,-1,0,1,0,0,0,0,1
523,APO,flatNominal,R+1C7,ApogeeBoss,1.0,6.0,-145.6,19.399,0,0,-1,0,1,0,0,0,0,1
524,APO,flatNominal,R+1C8,Boss,1.0,7.0,-123.2,19.399,0,0,-1,0,1,0,0,0,0,1
525,APO,flatNominal,R+1C9,ApogeeBoss,1.0,8.0,-100.8,19.399,0,0,-1,0,1,0,0,0,0,1
526,APO,flatNominal,R+1C10,Boss,1.0,9.0,-78.4,19.399,0,0,-1,0,1,0,0,0,0,1
527,APO,flatNominal,R+1C11,ApogeeBoss,1.0,10.0,-56.0,19.399,0,0,-1,0,1,0,0,0,0,1
528,APO,flatNominal,R+1C12,Boss,1.0,11.0,-33.6,19.399,0,0,-1,0,1,0,0,0,0,1
529,APO,flatNominal,R+1C13,ApogeeBoss,1.0,12.0,-11.2,19.399,0,0,-1,0,1,0,0,0,0,1
530,APO,flatNominal,R+1C14,ApogeeBoss,1.0,13.0,11.2,19.399,0,0,-1,0,1,0,0,0,0,1
531,APO,flatNominal,R+1C15,Boss,1.0,14.0,33.6,19.399,0,0,-1,0,1,0,0,0,0,1
532,APO,flatNominal,R+1C16,ApogeeBoss,1.0,15.0,56.0,19.399,0,0,-1,0,1,0,0,0,0,1
533,APO,flatNominal,R+1C17,Boss,1.0,16.0,78.4,19.399,0,0,-1,0,1,0,0,0,0,1
534,APO,flatNominal,R+1C18,ApogeeBoss,1.0,17.0,100.8,19.399,0,0,-1,0,1,0,0,0,0,1
535,APO,flatNominal,R+1C19,Boss,1.0,18.0,123.2,19.399,0,0,-1,0,1,0,0,0,0,1
536,APO,flatNominal,R+1C20,ApogeeBoss,1.0,19.0,145.6,19.399,0,0,-1,0,1,0,0,0,0,1
537,APO,flatNominal,R+1C21,Boss,1.0,20.0,168.0,19.399,0,0,-1,0,1,0,0,0,0,1
538,APO,flatNominal,R+1C22,ApogeeBoss,1.0,21.0,190.4,19.399,0,0,-1,0,1,0,0,0,0,1
539,APO,flatNominal,R+1C23,Boss,1.0,22.0,212.8,19.399,0,0,-1,0,1,0,0,0,0,1
540,APO,flatNominal,R+1C24,ApogeeBoss,1.0,23.0,235.2,19.399,0,0,-1,0,1,0,0,0,0,1
541,APO,flatNominal,R+1C25,Boss,1.0,24.0,257.6,19.399,0,0,-1,0,1,0,0,0,0,1
542,APO,flatNominal,R+1C26,ApogeeBoss,1.0,25.0,280.0,19.399,0,0,-1,0,1,0,0,0,0,1
543,APO,flatNominal,F1,Fiducial,,,-324.0,0.0,0,0,-1,0,1,0,0,0,0,1
544,APO,flatNominal,F2,Fiducial,,,-312.96,83.8574,0,0,-1,0,1,0,0,0,0,1
545,APO,flatNominal,F3,Fiducial,,,-229.1026,229.1026,0,0,-1,0,1,0,0,0,0,1
546,APO,flatNominal,F4,Fiducial,,,-162.0,280.5922,0,0,-1,0,1,0,0,0,0,1
547,APO,flatNominal,F5,Fiducial,,,-83.8574,312.96,0,0,-1,0,1,0,0,0,0,1
548,APO,flatNominal,F6,Fiducial,,,83.8574,312.96,0,0,-1,0,1,0,0,0,0,1
549,APO,flatNominal,F7,Fiducial,,,162.0,280.5922,0,0,-1,0,1,0,0,0,0,1
550,APO,flatNominal,F8,Fiducial,,,229.1026,229.1026,0,0,-1,0,1,0,0,0,0,1
551,APO,flatNominal,F9,Fiducial,,,312.96,83.8574,0,0,-1,0,1,0,0,0,0,1
552,APO,flatNominal,F10,Fiducial,,,324.0,0.0,0,0,-1,0,1,0,0,0,0,1
553,APO,flatNominal,F11,Fiducial,,,312.96,-83.8574,0,0,-1,0,1,0,0,0,0,1
554,APO,flatNominal,F12,Fiducial,,,229.1026,-229.1026,0,0,-1,0,1,0,0,0,0,1
555,APO,flatNominal,F13,Fiducial,,,162.0,-280.5922,0,0,-1,0,1,0,0,0,0,1
556,APO,flatNominal,F14,Fiducial,,,83.8574,-312.96,0,0,-1,0,1,0,0,0,0,1
557,APO,flatNominal,F15,Fiducial,,,-83.8574,-312.96,0,0,-1,0,1,0,0,0,0,1
558,APO,flatNominal,F16,Fiducial,,,-162.0,-280.5922,0,0,-1,0,1,0,0,0,0,1
559,APO,flatNominal,F17,Fiducial,,,-229.1026,-229.1026,0,0,-1,0,1,0,0,0,0,1
560,APO,flatNominal,F18,Fiducial,,,-312.96,-83.8574,0,0,-1,0,1,0,0,0,0,1
